american	n	x
enterprise	n	x
institute	n	x
fellow	n	x
,	x	x
co-edit	v	x
the	n	x
public	n	x
interest	n	x
and	x	x
publish	v	d002.s081.t000
the	x	x
national	a	x
interest	n	x
.	x	x
<eos>	x	x
